	LSSP-08	GRP-17	WBC-23	GRP-25	WBC-20	GRP-05	GRP-01	WBC-03	GRP-22	WBC-07	GRP-04	SLNF-09	GRP-13	LSSP-01	WBC-17	LSSP-03	SLNF-06	GRP-09	GRP-10	WBC-09	FCSP-04	WBC-14	TMC-05	LSSP-10	SLNF-03	WBC-13	LSSP-05	WBC-25	SLNF-05	GRP-02	LSSP-06	LSSP-07	GRP-19	TMC-07	GRP-12	WBC-21	WBC-12	GRP-06	WBC-16	TMC-04	WBC-11	GRP-24	FCSP-06	GRP-15	GRP-16	GRP-14	SLNF-02	WBC-18	WBC-22	FCSP-07	WBC-01	GRP-11	TMC-10	LSSP-04	GRP-20	SLNF-08	WBC-15	GRP-18	WBC-24	FCSP-01	FCSP-03	TMC-09	LSSP-02	WBC-10	TMC-02	WBC-05	GRP-03	TMC-11	WBC-02	SLNF-07	WBC-04	WBC-08	TMC-08	LSSP-09	GRP-21	TMC-06	FCSP-02	TMC-01	GRP-07	GRP-08	WBC-19	GRP-23
GRP-02	0.7673076923076924	0.7284615384615385	0.9907692307692307	0.5036538461538461	0.9928846153846154	0.583076923076923	0.4403846153846154	0.9861538461538462	0.7411538461538462	0.9875	0.7307692307692307	0.7759615384615385	0.5876923076923077	0.78	0.9973076923076923	0.7934615384615384	0.7140384615384615	0.6203846153846154	0.76	0.7142307692307692	0.6609615384615385	0.9923076923076923	0.7753846153846153	0.6532692307692308	0.6890384615384615	0.9405769230769231	0.7757692307692308	0.994423076923077	0.7453846153846154	0.0	0.6275	0.8317307692307693	0.7263461538461539	0.7776923076923077	0.7901923076923076	0.9967307692307692	0.9871153846153846	0.7036538461538462	0.9942307692307693	0.8915384615384615	0.9940384615384615	0.6596153846153846	0.7230769230769231	0.6213461538461539	0.6326923076923077	0.7259615384615384	0.7119230769230769	0.9951923076923077	0.9951923076923077	0.8319230769230769	0.9973076923076923	0.4171153846153846	0.9457692307692308	0.6632692307692307	0.681923076923077	0.7517307692307692	0.994423076923077	0.7288461538461538	0.9965384615384615	0.6832692307692307	0.7023076923076923	0.946923076923077	0.7621153846153846	0.9830769230769231	0.8525	0.9867307692307692	0.8111538461538461	0.8126923076923077	0.9938461538461538	0.7630769230769231	0.9867307692307692	0.9976923076923077	0.7438461538461538	0.9040384615384616	0.7923076923076923	0.9255769230769231	0.6592307692307692	0.8132692307692307	0.6098076923076923	0.62	0.9807692307692307	0.4646153846153846
LSSP-06	0.4646153846153846	0.6086538461538461	0.9834615384615385	0.4176923076923077	0.9855769230769231	0.45865384615384613	0.5515384615384615	0.9234615384615384	0.4821153846153846	0.9807692307692307	0.6901923076923077	0.6825	0.49153846153846154	0.6021153846153846	0.994423076923077	0.5144230769230769	0.5142307692307693	0.5169230769230769	0.6438461538461538	0.6590384615384616	0.5065384615384615	0.9875	0.7796153846153846	0.4426923076923077	0.6471153846153846	0.8515384615384616	0.6423076923076924	0.9607692307692308	0.5732692307692308	0.6275	0.0	0.5396153846153846	0.6411538461538462	0.7623076923076924	0.678076923076923	0.9896153846153846	0.9842307692307692	0.6096153846153847	0.9807692307692307	0.9382692307692307	0.9863461538461539	0.5261538461538462	0.5865384615384616	0.3855769230769231	0.47865384615384615	0.5836538461538462	0.5794230769230769	0.9601923076923077	0.9892307692307692	0.7665384615384615	0.9834615384615385	0.57	0.931923076923077	0.32596153846153847	0.6136538461538461	0.7059615384615384	0.9876923076923076	0.49423076923076925	0.9765384615384616	0.8836538461538461	0.5236538461538461	0.9611538461538461	0.6048076923076923	0.9842307692307692	0.7590384615384616	0.984423076923077	0.729423076923077	0.8532692307692308	0.985	0.6967307692307693	0.9653846153846154	0.9921153846153846	0.7111538461538461	0.7894230769230769	0.6484615384615384	0.9275	0.6390384615384616	0.8309615384615384	0.5821153846153846	0.5336538461538461	0.9684615384615385	0.6265384615384615
LSSP-07	0.5344230769230769	0.8146153846153846	0.9734615384615385	0.6348076923076923	0.9786538461538462	0.7423076923076923	0.8142307692307692	0.8709615384615385	0.5153846153846153	0.9730769230769231	0.6590384615384616	0.9051923076923077	0.546923076923077	0.6792307692307692	0.9936538461538461	0.5696153846153846	0.8871153846153846	0.7761538461538462	0.8413461538461539	0.8061538461538461	0.7748076923076923	0.9801923076923077	0.921923076923077	0.6034615384615385	0.8925	0.7684615384615384	0.5821153846153846	0.9186538461538462	0.7826923076923077	0.8317307692307693	0.5396153846153846	0.0	0.8982692307692308	0.9075	0.9082692307692307	0.9819230769230769	0.9848076923076923	0.8617307692307692	0.9734615384615385	0.8778846153846154	0.985	0.9123076923076923	0.8234615384615385	0.7688461538461538	0.7671153846153846	0.5796153846153846	0.8521153846153846	0.9115384615384615	0.9803846153846154	0.8490384615384615	0.974423076923077	0.8959615384615385	0.8623076923076923	0.6965384615384616	0.8717307692307692	0.8651923076923077	0.9776923076923076	0.4880769230769231	0.9588461538461538	0.9240384615384616	0.9257692307692308	0.9482692307692308	0.6825	0.9759615384615384	0.7359615384615384	0.9790384615384615	0.6446153846153846	0.931923076923077	0.9753846153846154	0.9057692307692308	0.9565384615384616	0.9857692307692307	0.8940384615384616	0.7009615384615384	0.8107692307692308	0.9463461538461538	0.8686538461538461	0.7898076923076923	0.7886538461538461	0.7823076923076923	0.9526923076923077	0.8269230769230769
GRP-19	0.6807692307692308	0.46134615384615385	0.9959615384615385	0.5811538461538461	0.9948076923076923	0.42730769230769233	0.45653846153846156	0.9763461538461539	0.6696153846153846	0.9888461538461538	0.8059615384615385	0.8117307692307693	0.7201923076923077	0.3680769230769231	0.9984615384615385	0.5944230769230769	0.5998076923076923	0.725	0.2078846153846154	0.7419230769230769	0.7607692307692308	0.9940384615384615	0.8013461538461538	0.7859615384615385	0.6190384615384615	0.9673076923076923	0.865	0.9826923076923076	0.7267307692307692	0.7263461538461539	0.6411538461538462	0.8982692307692308	0.0	0.7392307692307692	0.82	0.9976923076923077	0.9871153846153846	0.7821153846153847	0.9948076923076923	0.9817307692307692	0.9917307692307692	0.5169230769230769	0.803076923076923	0.49653846153846154	0.661923076923077	0.7309615384615384	0.6621153846153847	0.9859615384615384	0.9973076923076923	0.8055769230769231	0.9963461538461539	0.6309615384615385	0.9803846153846154	0.5036538461538461	0.7761538461538462	0.7251923076923077	0.9990384615384615	0.6898076923076923	0.9940384615384615	0.8757692307692307	0.6076923076923076	0.9623076923076923	0.3725	0.9882692307692308	0.8319230769230769	0.9965384615384615	0.9163461538461538	0.7817307692307692	0.9938461538461538	0.7963461538461538	0.9823076923076923	0.9990384615384615	0.6992307692307692	0.938076923076923	0.2680769230769231	0.9544230769230769	0.6613461538461538	0.9403846153846154	0.630576923076923	0.6103846153846154	0.9821153846153846	0.6873076923076923
TMC-07	0.8753846153846154	0.7332692307692308	0.9978846153846154	0.7386538461538461	0.9953846153846154	0.6807692307692308	0.7986538461538462	0.9873076923076923	0.8646153846153846	0.9946153846153846	0.8088461538461539	0.7590384615384616	0.7357692307692307	0.8830769230769231	0.9986538461538461	0.8215384615384616	0.7332692307692308	0.6730769230769231	0.7740384615384616	0.7853846153846153	0.7321153846153846	0.9946153846153846	0.6215384615384615	0.7965384615384615	0.6309615384615385	0.9884615384615385	0.8771153846153846	0.9923076923076923	0.6994230769230769	0.7776923076923077	0.7623076923076924	0.9075	0.7392307692307692	0.0	0.8432692307692308	0.9971153846153846	0.9917307692307692	0.8151923076923077	0.9921153846153846	0.865576923076923	0.9953846153846154	0.7105769230769231	0.7542307692307693	0.7644230769230769	0.7551923076923077	0.7298076923076923	0.6684615384615384	0.9934615384615385	0.9980769230769231	0.8859615384615385	0.9969230769230769	0.7834615384615384	0.8994230769230769	0.8076923076923077	0.8009615384615385	0.6223076923076923	0.9957692307692307	0.8626923076923076	0.9865384615384616	0.8517307692307692	0.7375	0.8257692307692308	0.8723076923076923	0.9740384615384615	0.7661538461538462	0.9980769230769231	0.9161538461538462	0.6057692307692307	0.9942307692307693	0.7451923076923077	0.9911538461538462	0.9984615384615385	0.2848076923076923	0.9542307692307692	0.864423076923077	0.6784615384615384	0.8028846153846154	0.879423076923077	0.7680769230769231	0.8144230769230769	0.9957692307692307	0.7630769230769231
GRP-12	0.905	0.8536538461538462	0.995	0.759423076923077	0.9923076923076923	0.7586538461538461	0.82	0.9701923076923077	0.8751923076923077	0.9886538461538461	0.8575	0.3203846153846154	0.7621153846153846	0.9225	0.9982692307692308	0.9111538461538462	0.47057692307692306	0.6725	0.8678846153846154	0.8486538461538462	0.6282692307692308	0.994423076923077	0.9315384615384615	0.5936538461538462	0.801923076923077	0.9621153846153846	0.9032692307692308	0.9767307692307692	0.6734615384615384	0.7901923076923076	0.678076923076923	0.9082692307692307	0.82	0.8432692307692308	0.0	0.9976923076923077	0.9863461538461539	0.15384615384615385	0.9936538461538461	0.9861538461538462	0.9925	0.6046153846153847	0.6575	0.48423076923076924	0.3428846153846154	0.8417307692307693	0.5961538461538461	0.9817307692307692	0.9975	0.936923076923077	0.9971153846153846	0.7065384615384616	0.9815384615384616	0.6107692307692307	0.21057692307692308	0.7934615384615384	0.9984615384615385	0.8715384615384615	0.9925	0.9301923076923077	0.5030769230769231	0.9759615384615384	0.9375	0.9882692307692308	0.9107692307692308	0.9967307692307692	0.9190384615384616	0.9151923076923076	0.9940384615384615	0.5701923076923077	0.9811538461538462	0.9975	0.8128846153846154	0.9351923076923077	0.905	0.9578846153846153	0.8607692307692307	0.9407692307692308	0.8421153846153846	0.8101923076923077	0.9805769230769231	0.7513461538461539
WBC-21	0.99	0.9973076923076923	0.9482692307692308	0.9961538461538462	0.823076923076923	0.9980769230769231	0.995576923076923	0.9388461538461539	0.9967307692307692	0.8369230769230769	0.9938461538461538	0.994423076923077	0.9957692307692307	0.995576923076923	0.9890384615384615	0.9959615384615385	0.9971153846153846	0.9965384615384615	0.9975	0.9878846153846154	0.9913461538461539	0.8944230769230769	0.999423076923077	0.9932692307692308	0.9969230769230769	0.6732692307692307	0.994423076923077	0.9963461538461539	0.9878846153846154	0.9967307692307692	0.9896153846153846	0.9819230769230769	0.9976923076923077	0.9971153846153846	0.9976923076923077	0.0	0.9830769230769231	0.9982692307692308	0.5990384615384615	0.9940384615384615	0.979423076923077	0.9978846153846154	0.9936538461538461	0.9976923076923077	0.9969230769230769	0.9963461538461539	0.9959615384615385	0.8863461538461539	0.9113461538461538	0.9684615384615385	0.9857692307692307	0.9980769230769231	0.9648076923076923	0.9971153846153846	0.9986538461538461	0.9948076923076923	0.40807692307692306	0.9965384615384615	0.9846153846153847	0.9982692307692308	0.9980769230769231	0.9982692307692308	0.9940384615384615	0.8832692307692308	0.9980769230769231	0.9390384615384615	0.9923076923076923	0.999423076923077	0.9034615384615384	0.9973076923076923	0.9361538461538461	0.8765384615384615	0.9969230769230769	0.9582692307692308	0.9969230769230769	0.9988461538461538	0.9959615384615385	0.9753846153846154	0.994423076923077	0.9961538461538462	0.9328846153846154	0.9965384615384615
WBC-12	0.9828846153846154	0.9865384615384616	0.9698076923076923	0.9851923076923077	0.9888461538461538	0.9873076923076923	0.9878846153846154	0.9846153846153847	0.9853846153846154	0.7984615384615384	0.9730769230769231	0.99	0.9857692307692307	0.9840384615384615	0.9846153846153847	0.9855769230769231	0.9907692307692307	0.9859615384615384	0.9867307692307692	0.9869230769230769	0.9848076923076923	0.9773076923076923	0.994423076923077	0.9834615384615385	0.990576923076923	0.9682692307692308	0.9825	0.9488461538461539	0.989423076923077	0.9871153846153846	0.9842307692307692	0.9848076923076923	0.9871153846153846	0.9917307692307692	0.9863461538461539	0.9830769230769231	0.0	0.9861538461538462	0.9863461538461539	0.9913461538461539	0.9667307692307693	0.9875	0.9890384615384615	0.9859615384615384	0.9859615384615384	0.9853846153846154	0.9907692307692307	0.9840384615384615	0.9721153846153846	0.9761538461538461	0.9982692307692308	0.9875	0.9734615384615385	0.9857692307692307	0.9867307692307692	0.9915384615384616	0.9634615384615385	0.9853846153846154	0.9978846153846154	0.9913461538461539	0.9936538461538461	0.9926923076923077	0.9855769230769231	0.6036538461538462	0.9880769230769231	0.9976923076923077	0.9778846153846154	0.9938461538461538	0.9948076923076923	0.9911538461538462	0.9976923076923077	0.9875	0.99	0.9836538461538461	0.9861538461538462	0.9928846153846154	0.9878846153846154	0.9878846153846154	0.9876923076923076	0.9865384615384616	0.9603846153846154	0.9859615384615384
GRP-06	0.8411538461538461	0.7951923076923076	0.9967307692307692	0.6648076923076923	0.995	0.676923076923077	0.7409615384615384	0.9736538461538462	0.8090384615384615	0.9884615384615385	0.7961538461538461	0.3005769230769231	0.6717307692307692	0.8730769230769231	0.9980769230769231	0.8559615384615384	0.425	0.5828846153846153	0.815	0.8025	0.5742307692307692	0.9940384615384615	0.8992307692307693	0.5336538461538461	0.7548076923076923	0.9496153846153846	0.8440384615384615	0.9798076923076923	0.6321153846153846	0.7036538461538462	0.6096153846153847	0.8617307692307692	0.7821153846153847	0.8151923076923077	0.15384615384615385	0.9982692307692308	0.9861538461538462	0.0	0.9930769230769231	0.9761538461538461	0.9915384615384616	0.5517307692307692	0.6157692307692307	0.4025	0.2573076923076923	0.7542307692307693	0.5526923076923077	0.9838461538461538	0.9969230769230769	0.9032692307692308	0.9936538461538461	0.6321153846153846	0.9765384615384616	0.5494230769230769	0.14807692307692308	0.7528846153846154	0.9978846153846154	0.7961538461538461	0.9925	0.875	0.4478846153846154	0.9705769230769231	0.885	0.9865384615384616	0.8688461538461538	0.9959615384615385	0.8638461538461538	0.8830769230769231	0.9930769230769231	0.5503846153846154	0.9792307692307692	0.9984615384615385	0.7790384615384616	0.9055769230769231	0.8473076923076923	0.9453846153846154	0.7988461538461539	0.9028846153846154	0.765	0.7178846153846153	0.9815384615384616	0.6548076923076923
WBC-16	0.9813461538461539	0.9925	0.8057692307692308	0.9855769230769231	0.8511538461538461	0.9884615384615385	0.9932692307692308	0.9294230769230769	0.9878846153846154	0.7253846153846154	0.9798076923076923	0.9823076923076923	0.985	0.985	0.9940384615384615	0.9830769230769231	0.9853846153846154	0.9851923076923077	0.990576923076923	0.9817307692307692	0.9825	0.9592307692307692	0.9975	0.9832692307692308	0.9853846153846154	0.5409615384615385	0.9851923076923077	0.9828846153846154	0.9698076923076923	0.9942307692307693	0.9807692307692307	0.9734615384615385	0.9948076923076923	0.9921153846153846	0.9936538461538461	0.5990384615384615	0.9863461538461539	0.9930769230769231	0.0	0.9946153846153846	0.9803846153846154	0.9959615384615385	0.9830769230769231	0.9882692307692308	0.9882692307692308	0.9880769230769231	0.984423076923077	0.9217307692307692	0.7684615384615384	0.9715384615384616	0.9969230769230769	0.9928846153846154	0.9746153846153847	0.9892307692307692	0.9884615384615385	0.9823076923076923	0.3721153846153846	0.9842307692307692	0.9875	0.9934615384615385	0.9926923076923077	0.9930769230769231	0.9875	0.8938461538461538	0.955	0.7957692307692308	0.9655769230769231	0.9984615384615385	0.958076923076923	0.9907692307692307	0.8721153846153846	0.8817307692307692	0.9896153846153846	0.9565384615384616	0.9892307692307692	0.9975	0.9876923076923076	0.9534615384615385	0.9901923076923077	0.9871153846153846	0.805	0.9923076923076923
TMC-04	0.9273076923076923	0.9776923076923076	0.9873076923076923	0.9596153846153846	0.9913461538461539	0.9726923076923077	0.9557692307692308	0.9940384615384615	0.9676923076923077	0.9907692307692307	0.9673076923076923	0.9675	0.9428846153846154	0.9632692307692308	0.9957692307692307	0.9663461538461539	0.9703846153846154	0.953076923076923	0.9751923076923077	0.8730769230769231	0.9076923076923077	0.9930769230769231	0.7615384615384615	0.9432692307692307	0.9603846153846154	0.9890384615384615	0.9305769230769231	0.9961538461538462	0.9638461538461538	0.8915384615384615	0.9382692307692307	0.8778846153846154	0.9817307692307692	0.865576923076923	0.9861538461538462	0.9940384615384615	0.9913461538461539	0.9761538461538461	0.9946153846153846	0.0	0.9978846153846154	0.9742307692307692	0.9232692307692307	0.9775	0.9767307692307692	0.9675	0.9640384615384615	0.995576923076923	0.9911538461538462	0.8967307692307692	0.9940384615384615	0.9553846153846154	0.69	0.9742307692307692	0.9811538461538462	0.958076923076923	0.9925	0.9711538461538461	0.9888461538461538	0.9655769230769231	0.9590384615384615	0.7257692307692307	0.9382692307692307	0.9861538461538462	0.9526923076923077	0.9971153846153846	0.9680769230769231	0.7957692307692308	0.990576923076923	0.9413461538461538	0.9880769230769231	0.994423076923077	0.8982692307692308	0.835	0.9811538461538462	0.6576923076923077	0.9398076923076923	0.9098076923076923	0.9576923076923077	0.9619230769230769	0.9876923076923076	0.9069230769230769
WBC-11	0.9878846153846154	0.9898076923076923	0.9755769230769231	0.9892307692307692	0.9976923076923077	0.9923076923076923	0.9930769230769231	0.9694230769230769	0.9890384615384615	0.9784615384615385	0.9932692307692308	0.9951923076923077	0.9886538461538461	0.9940384615384615	0.985	0.9896153846153846	0.9946153846153846	0.99	0.9923076923076923	0.9928846153846154	0.9909615384615384	0.9801923076923077	0.995576923076923	0.9917307692307692	0.9948076923076923	0.9803846153846154	0.9928846153846154	0.984423076923077	0.9946153846153846	0.9940384615384615	0.9863461538461539	0.985	0.9917307692307692	0.9953846153846154	0.9925	0.979423076923077	0.9667307692307693	0.9915384615384616	0.9803846153846154	0.9978846153846154	0.0	0.9919230769230769	0.9936538461538461	0.9892307692307692	0.9888461538461538	0.9884615384615385	0.995	0.9817307692307692	0.9738461538461538	0.9919230769230769	0.9846153846153847	0.9919230769230769	0.9882692307692308	0.9898076923076923	0.9925	0.9951923076923077	0.9921153846153846	0.9882692307692308	0.9919230769230769	0.9938461538461538	0.9948076923076923	0.9963461538461539	0.9938461538461538	0.9661538461538461	0.994423076923077	0.9811538461538462	0.9942307692307693	0.9951923076923077	0.9665384615384616	0.9953846153846154	0.9813461538461539	0.979423076923077	0.9948076923076923	0.9761538461538461	0.9907692307692307	0.9971153846153846	0.9932692307692308	0.9778846153846154	0.9942307692307693	0.9919230769230769	0.9761538461538461	0.9907692307692307
GRP-24	0.7180769230769231	0.5176923076923077	0.9965384615384615	0.48403846153846153	0.9961538461538462	0.3478846153846154	0.5955769230769231	0.9873076923076923	0.6998076923076924	0.9880769230769231	0.8048076923076923	0.5876923076923077	0.6546153846153846	0.745576923076923	0.9982692307692308	0.7148076923076923	0.39326923076923076	0.5305769230769231	0.556923076923077	0.7398076923076923	0.58	0.9936538461538461	0.7986538461538462	0.56	0.5567307692307693	0.9821153846153846	0.8678846153846154	0.9925	0.5701923076923077	0.6596153846153846	0.5261538461538462	0.9123076923076923	0.5169230769230769	0.7105769230769231	0.6046153846153847	0.9978846153846154	0.9875	0.5517307692307692	0.9959615384615385	0.9742307692307692	0.9919230769230769	0.0	0.6228846153846154	0.34326923076923077	0.4323076923076923	0.6771153846153846	0.4376923076923077	0.995	0.9969230769230769	0.8105769230769231	0.9969230769230769	0.4271153846153846	0.9815384615384616	0.4653846153846154	0.5409615384615385	0.6313461538461539	0.9984615384615385	0.6778846153846154	0.995	0.8607692307692307	0.42423076923076924	0.9623076923076923	0.7363461538461539	0.9884615384615385	0.8217307692307693	0.9969230769230769	0.9182692307692307	0.8051923076923077	0.9936538461538461	0.5492307692307692	0.9913461538461539	0.9990384615384615	0.6586538461538461	0.9503846153846154	0.6923076923076923	0.9544230769230769	0.685	0.9375	0.6096153846153847	0.6211538461538462	0.9863461538461539	0.5771153846153846
FCSP-06	0.8211538461538461	0.8232692307692308	0.9898076923076923	0.6865384615384615	0.9880769230769231	0.7075	0.7532692307692308	0.9546153846153846	0.7886538461538461	0.9863461538461539	0.7740384615384616	0.5586538461538462	0.691923076923077	0.8603846153846154	0.9967307692307692	0.8373076923076923	0.5365384615384615	0.6136538461538461	0.8319230769230769	0.5796153846153846	0.43865384615384617	0.9934615384615385	0.8634615384615385	0.5851923076923077	0.6775	0.9592307692307692	0.8076923076923077	0.9675	0.4455769230769231	0.7230769230769231	0.5865384615384616	0.8234615384615385	0.803076923076923	0.7542307692307693	0.6575	0.9936538461538461	0.9890384615384615	0.6157692307692307	0.9830769230769231	0.9232692307692307	0.9936538461538461	0.6228846153846154	0.0	0.5811538461538461	0.5586538461538462	0.7807692307692308	0.46307692307692305	0.9753846153846154	0.9961538461538462	0.7663461538461539	0.9946153846153846	0.6776923076923077	0.9305769230769231	0.5767307692307693	0.6082692307692308	0.6169230769230769	0.9963461538461539	0.7857692307692308	0.9751923076923077	0.85	0.5336538461538461	0.9273076923076923	0.8765384615384615	0.9594230769230769	0.7011538461538461	0.9971153846153846	0.8584615384615385	0.86	0.99	0.6163461538461539	0.979423076923077	0.9928846153846154	0.6784615384615384	0.8801923076923077	0.8580769230769231	0.9182692307692307	0.6317307692307692	0.724423076923077	0.7425	0.7175	0.9796153846153847	0.7113461538461539
GRP-15	0.5634615384615385	0.47692307692307695	0.9888461538461538	0.4448076923076923	0.9888461538461538	0.3396153846153846	0.4690384615384615	0.9342307692307692	0.5378846153846154	0.9882692307692308	0.7403846153846154	0.47846153846153844	0.5678846153846154	0.6186538461538461	0.9982692307692308	0.5473076923076923	0.2859615384615385	0.5148076923076923	0.5067307692307692	0.7055769230769231	0.5263461538461538	0.9940384615384615	0.7955769230769231	0.47173076923076923	0.6132692307692308	0.8996153846153846	0.7967307692307692	0.9575	0.5413461538461538	0.6213461538461539	0.3855769230769231	0.7688461538461538	0.49653846153846154	0.7644230769230769	0.48423076923076924	0.9976923076923077	0.9859615384615384	0.4025	0.9882692307692308	0.9775	0.9892307692307692	0.34326923076923077	0.5811538461538461	0.0	0.2611538461538462	0.6173076923076923	0.44461538461538463	0.9644230769230769	0.9971153846153846	0.7940384615384616	0.9882692307692308	0.5034615384615385	0.9757692307692307	0.2790384615384615	0.4221153846153846	0.6865384615384615	0.9969230769230769	0.5565384615384615	0.9873076923076923	0.865	0.2925	0.9582692307692308	0.6296153846153846	0.9861538461538462	0.8017307692307692	0.9909615384615384	0.8173076923076923	0.8134615384615385	0.9932692307692308	0.5171153846153846	0.9746153846153847	0.995576923076923	0.7026923076923077	0.8753846153846154	0.56	0.9507692307692308	0.6296153846153846	0.8942307692307693	0.5961538461538461	0.505576923076923	0.9776923076923076	0.5848076923076924
GRP-16	0.6863461538461538	0.6336538461538461	0.994423076923077	0.4773076923076923	0.9909615384615384	0.4857692307692308	0.6546153846153846	0.9292307692307692	0.6407692307692308	0.9880769230769231	0.7215384615384616	0.3328846153846154	0.5475	0.7665384615384615	0.9980769230769231	0.6934615384615385	0.3273076923076923	0.4801923076923077	0.6688461538461539	0.7313461538461539	0.509423076923077	0.9932692307692308	0.8398076923076923	0.4696153846153846	0.6325	0.9098076923076923	0.8025	0.9538461538461539	0.52	0.6326923076923077	0.47865384615384615	0.7671153846153846	0.661923076923077	0.7551923076923077	0.3428846153846154	0.9969230769230769	0.9859615384615384	0.2573076923076923	0.9882692307692308	0.9767307692307692	0.9888461538461538	0.4323076923076923	0.5586538461538462	0.2611538461538462	0.0	0.5934615384615385	0.4226923076923077	0.9590384615384615	0.9969230769230769	0.8338461538461538	0.9911538461538462	0.5590384615384615	0.9736538461538462	0.4326923076923077	0.2675	0.6594230769230769	0.9971153846153846	0.6236538461538461	0.9790384615384615	0.8386538461538462	0.3713461538461538	0.9576923076923077	0.7786538461538461	0.9863461538461539	0.7490384615384615	0.9930769230769231	0.8184615384615385	0.8530769230769231	0.9919230769230769	0.5175	0.9775	0.9976923076923077	0.6948076923076923	0.8717307692307692	0.6942307692307692	0.9511538461538461	0.7242307692307692	0.864423076923077	0.6278846153846154	0.6001923076923077	0.9798076923076923	0.5844230769230769
GRP-14	0.6025	0.4930769230769231	0.9853846153846154	0.4530769230769231	0.9873076923076923	0.48307692307692307	0.6955769230769231	0.88	0.4825	0.9884615384615385	0.6096153846153847	0.811923076923077	0.3844230769230769	0.7203846153846154	0.9978846153846154	0.5611538461538461	0.7794230769230769	0.4926923076923077	0.6576923076923077	0.8061538461538461	0.7551923076923077	0.9934615384615385	0.8775	0.6834615384615385	0.7121153846153846	0.7971153846153847	0.7151923076923077	0.9098076923076923	0.6928846153846154	0.7259615384615384	0.5836538461538462	0.5796153846153846	0.7309615384615384	0.7298076923076923	0.8417307692307693	0.9963461538461539	0.9853846153846154	0.7542307692307693	0.9880769230769231	0.9675	0.9884615384615385	0.6771153846153846	0.7807692307692308	0.6173076923076923	0.5934615384615385	0.0	0.6415384615384615	0.9159615384615385	0.9965384615384615	0.8736538461538461	0.9798076923076923	0.7388461538461538	0.9692307692307692	0.6676923076923077	0.759423076923077	0.5957692307692307	0.9967307692307692	0.4519230769230769	0.9753846153846154	0.8209615384615384	0.8098076923076923	0.9498076923076924	0.7280769230769231	0.9817307692307692	0.630576923076923	0.9911538461538462	0.6925	0.8338461538461538	0.9926923076923077	0.7913461538461538	0.974423076923077	0.995576923076923	0.6905769230769231	0.8609615384615384	0.7125	0.9446153846153846	0.7823076923076923	0.8411538461538461	0.6290384615384615	0.6548076923076923	0.9771153846153846	0.676923076923077
SLNF-02	0.7632692307692308	0.6430769230769231	0.9982692307692308	0.6201923076923077	0.9948076923076923	0.5503846153846154	0.7432692307692308	0.9676923076923077	0.7569230769230769	0.9930769230769231	0.78	0.42846153846153845	0.6571153846153847	0.8017307692307692	0.999423076923077	0.7107692307692308	0.3269230769230769	0.5257692307692308	0.6805769230769231	0.7013461538461538	0.5409615384615385	0.9959615384615385	0.8359615384615384	0.5180769230769231	0.4823076923076923	0.9775	0.8394230769230769	0.9840384615384615	0.31884615384615383	0.7119230769230769	0.5794230769230769	0.8521153846153846	0.6621153846153847	0.6684615384615384	0.5961538461538461	0.9959615384615385	0.9907692307692307	0.5526923076923077	0.984423076923077	0.9640384615384615	0.995	0.4376923076923077	0.46307692307692305	0.44461538461538463	0.4226923076923077	0.6415384615384615	0.0	0.9890384615384615	0.9982692307692308	0.818076923076923	0.9976923076923077	0.6246153846153846	0.9809615384615384	0.5444230769230769	0.5230769230769231	0.4417307692307692	0.9963461538461539	0.7419230769230769	0.9771153846153846	0.8555769230769231	0.48480769230769233	0.9357692307692308	0.8126923076923077	0.9623076923076923	0.6573076923076923	0.9998076923076923	0.8576923076923076	0.7871153846153847	0.9948076923076923	0.39096153846153847	0.9863461538461539	0.9957692307692307	0.5788461538461539	0.9457692307692308	0.7865384615384615	0.9409615384615385	0.7005769230769231	0.7638461538461538	0.7115384615384616	0.7367307692307692	0.9913461538461539	0.6751923076923076
WBC-18	0.9311538461538461	0.9778846153846154	0.9965384615384615	0.9732692307692308	0.9571153846153846	0.9609615384615384	0.9957692307692307	0.8775	0.8769230769230769	0.8073076923076923	0.9784615384615385	0.9875	0.9163461538461538	0.9778846153846154	0.9980769230769231	0.8848076923076923	0.9923076923076923	0.9690384615384615	0.9853846153846154	0.9730769230769231	0.9763461538461539	0.6557692307692308	0.9980769230769231	0.989423076923077	0.9911538461538462	0.6371153846153846	0.9869230769230769	0.8094230769230769	0.963076923076923	0.9951923076923077	0.9601923076923077	0.9115384615384615	0.9859615384615384	0.9934615384615385	0.9817307692307692	0.8863461538461539	0.9840384615384615	0.9838461538461538	0.9217307692307692	0.995576923076923	0.9817307692307692	0.995	0.9753846153846154	0.9644230769230769	0.9590384615384615	0.9159615384615385	0.9890384615384615	0.0	0.9719230769230769	0.9757692307692307	0.9946153846153846	0.9913461538461539	0.9751923076923077	0.9488461538461539	0.9890384615384615	0.9842307692307692	0.9459615384615384	0.9328846153846154	0.9936538461538461	0.9971153846153846	0.9926923076923077	0.9957692307692307	0.9925	0.9113461538461538	0.9415384615384615	0.9392307692307692	0.9717307692307692	0.9990384615384615	0.8178846153846154	0.9890384615384615	0.9242307692307692	0.8263461538461538	0.9892307692307692	0.9392307692307692	0.9740384615384615	0.9969230769230769	0.9890384615384615	0.9569230769230769	0.9963461538461539	0.9682692307692308	0.9578846153846153	0.9923076923076923
